@relation problema
@attribute 'pkg' real
@attribute 'cpu' real
@attribute 'mem' real
@attribute 'gpu' real
@attribute 'wall_clock' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
6.257080078125000000,5.041854858398437500,0.104141235351562500,?,303,246,57,0
6.293029785156250000,5.111434936523437500,0.101806640625000000,?,296,232,64,0
6.105422973632812500,4.886352539062500000,0.103942871093750000,?,303,242,61,0
6.204452514648437500,4.982498168945312500,0.104217529296875000,?,303,251,52,0
6.192214965820312500,5.009826660156250000,0.101425170898437500,?,296,240,56,0
6.198150634765625000,4.998153686523437500,0.104049682617187500,?,303,245,57,0
6.292495727539062500,5.094635009765625000,0.101913452148437500,?,297,245,52,0
6.282806396484375000,5.097518920898437500,0.101593017578125000,?,296,235,60,0
6.219894409179687500,5.005722045898437500,0.104293823242187500,?,305,269,36,0
6.167007446289062500,4.937469482421875000,0.103408813476562500,?,302,238,63,0
6.153396606445312500,4.933654785156250000,0.103668212890625000,?,303,253,49,0
6.299850463867187500,5.118438720703125000,0.102111816406250000,?,297,253,44,0
6.954483032226562500,5.753128051757812500,0.101776123046875000,?,295,248,48,0
6.170272827148437500,4.976150512695312500,0.102371215820312500,?,298,250,48,0
6.179473876953125000,4.961639404296875000,0.103607177734375000,?,302,263,40,0
6.072631835937500000,4.866577148437500000,0.102706909179687500,?,300,245,56,0
6.099227905273437500,4.884857177734375000,0.103347778320312500,?,301,238,63,0
6.166122436523437500,4.937911987304687500,0.104309082031250000,?,305,249,57,0
6.024658203125000000,4.820724487304687500,0.102996826171875000,?,301,241,60,0
6.200180053710937500,4.971145629882812500,0.104629516601562500,?,305,245,60,0
6.179290771484375000,4.981231689453125000,0.103866577148437500,?,304,240,64,0
6.343429565429687500,5.141265869140625000,0.102249145507812500,?,299,213,85,0
6.265457153320312500,5.028472900390625000,0.105056762695312500,?,306,233,73,0
6.357345581054687500,5.169509887695312500,0.101608276367187500,?,297,249,48,0
6.283096313476562500,5.065689086914062500,0.104339599609375000,?,304,257,48,0
7.117782592773437500,5.888427734375000000,0.102615356445312500,?,298,254,44,0
6.793884277343750000,5.590133666992187500,0.101562500000000000,?,297,224,73,0
6.257690429687500000,5.075561523437500000,0.101272583007812500,?,295,255,40,0
6.118240356445312500,4.919326782226562500,0.102401733398437500,?,300,256,43,0
6.261703491210937500,5.070541381835937500,0.101226806640625000,?,295,243,53,0
6.264556884765625000,5.074981689453125000,0.101608276367187500,?,297,260,36,0
6.198501586914062500,4.980346679687500000,0.103408813476562500,?,302,258,44,0
6.189910888671875000,4.967910766601562500,0.104293823242187500,?,303,252,52,0
6.312347412109375000,5.122726440429687500,0.101470947265625000,?,297,244,53,0
6.241882324218750000,5.050674438476562500,0.101608276367187500,?,295,255,41,0
6.244659423828125000,5.022689819335937500,0.104293823242187500,?,304,253,52,0
6.258224487304687500,5.042480468750000000,0.103988647460937500,?,304,251,52,0
6.249526977539062500,5.074432373046875000,0.101806640625000000,?,296,240,56,0
6.284805297851562500,5.057403564453125000,0.104644775390625000,?,306,257,49,0
6.135726928710937500,4.922500610351562500,0.103561401367187500,?,302,242,60,0
6.341964721679687500,5.098175048828125000,0.105346679687500000,?,307,264,44,0
6.247024536132812500,5.005981445312500000,0.105102539062500000,?,307,248,59,0
6.460723876953125000,5.184646606445312500,0.108078002929687500,?,315,266,49,0
6.357818603515625000,5.106369018554687500,0.106002807617187500,?,309,268,40,0
6.258819580078125000,5.017181396484375000,0.105682373046875000,?,308,248,60,0
6.217254638671875000,4.985748291015625000,0.104965209960937500,?,307,241,65,0
6.337402343750000000,5.141693115234375000,0.101806640625000000,?,298,246,52,0
6.305007934570312500,5.110046386718750000,0.101913452148437500,?,297,258,40,0
6.319244384765625000,5.076126098632812500,0.106048583984375000,?,309,261,48,0
6.383590698242187500,5.127853393554687500,0.107055664062500000,?,313,273,40,0
6.255218505859375000,5.029235839843750000,0.104248046875000000,?,305,257,47,0
6.375259399414062500,5.185882568359375000,0.100875854492187500,?,295,247,48,0
6.361602783203125000,5.147903442382812500,0.102874755859375000,?,300,260,40,0
6.252349853515625000,5.020019531250000000,0.104919433593750000,?,306,261,44,0
6.268493652343750000,5.051376342773437500,0.103195190429687500,?,302,274,28,0
6.293624877929687500,5.046844482421875000,0.105789184570312500,?,308,243,64,0
6.484298706054687500,5.262115478515625000,0.102935791015625000,?,301,265,36,0
6.342773437500000000,5.097503662109375000,0.105972290039062500,?,309,273,36,0
6.390213012695312500,5.185058593750000000,0.102676391601562500,?,299,241,57,0
6.334716796875000000,5.102188110351562500,0.104278564453125000,?,305,261,44,0
1.352813720703125000,1.086730957031250000,0.022537231445312500,?,63,63,0,0
1.254394531250000000,0.948135375976562500,0.025924682617187500,?,74,70,4,0
1.244873046875000000,0.930923461914062500,0.026611328125000000,?,77,73,4,0
1.275390625000000000,0.988357543945312500,0.024246215820312500,?,69,65,4,0
1.228683471679687500,0.919097900390625000,0.026275634765625000,?,76,72,4,0
1.245178222656250000,0.930541992187500000,0.026626586914062500,?,76,72,4,0
1.268066406250000000,0.978668212890625000,0.024597167968750000,?,69,69,0,0
1.291564941406250000,1.006195068359375000,0.024246215820312500,?,69,69,0,0
1.320770263671875000,1.063491821289062500,0.021865844726562500,?,62,58,4,0
1.267898559570312500,0.982925415039062500,0.024185180664062500,?,69,65,4,0
3.485504150390625000,2.812271118164062500,0.057418823242187500,?,167,122,45,0
3.343048095703125000,2.638565063476562500,0.060028076171875000,?,173,129,44,0
3.393035888671875000,2.676803588867187500,0.061096191406250000,?,178,146,32,0
3.374206542968750000,2.697570800781250000,0.057678222656250000,?,167,127,40,0
3.335998535156250000,2.627151489257812500,0.060073852539062500,?,175,119,56,0
3.415451049804687500,2.734115600585937500,0.058029174804687500,?,167,106,61,0
3.375396728515625000,2.666702270507812500,0.060379028320312500,?,176,123,52,0
3.390106201171875000,2.714355468750000000,0.057662963867187500,?,167,114,52,0
3.323791503906250000,2.623840332031250000,0.059707641601562500,?,173,121,53,0
3.512664794921875000,2.876159667968750000,0.053955078125000000,?,157,94,62,0
6.478363037109375000,5.278732299804687500,0.101882934570312500,?,298,249,50,0
6.327468872070312500,5.082092285156250000,0.106018066406250000,?,309,253,57,0
6.467391967773437500,5.251800537109375000,0.102951049804687500,?,300,240,60,0
6.442062377929687500,5.223129272460937500,0.102630615234375000,?,300,252,49,0
6.370361328125000000,5.122634887695312500,0.105987548828125000,?,309,245,63,0
6.455444335937500000,5.234085083007812500,0.103256225585937500,?,301,241,59,0
6.446487426757812500,5.176437377929687500,0.107421875000000000,?,313,238,76,0
6.360015869140625000,5.104309082031250000,0.105636596679687500,?,309,234,76,0
6.338729858398437500,5.092803955078125000,0.105636596679687500,?,309,248,60,0
6.508636474609375000,5.247695922851562500,0.108016967773437500,?,315,239,76,0
6.374053955078125000,5.167831420898437500,0.102615356445312500,?,299,243,56,0
6.378326416015625000,5.144592285156250000,0.104415893554687500,?,305,253,52,0
6.469894409179687500,5.236175537109375000,0.103240966796875000,?,301,254,48,0
6.536468505859375000,5.312683105468750000,0.103561401367187500,?,302,234,68,0
6.432525634765625000,5.212432861328125000,0.103302001953125000,?,300,256,44,0
6.421142578125000000,5.250823974609375000,0.099578857421875000,?,290,249,41,0
6.294799804687500000,5.043151855468750000,0.105621337890625000,?,309,273,36,0
6.416519165039062500,5.191024780273437500,0.102874755859375000,?,300,247,53,0
6.414306640625000000,5.160491943359375000,0.106048583984375000,?,310,253,57,0
6.299545288085937500,5.058898925781250000,0.105377197265625000,?,307,270,36,0
6.393829345703125000,5.172531127929687500,0.103042602539062500,?,301,200,101,0
6.429153442382812500,5.213226318359375000,0.103134155273437500,?,300,241,59,0
6.595596313476562500,5.417922973632812500,0.099777221679687500,?,291,249,42,0
6.308502197265625000,5.064834594726562500,0.104949951171875000,?,306,267,40,0
6.440139770507812500,5.225875854492187500,0.102981567382812500,?,300,254,45,0
6.355407714843750000,5.103408813476562500,0.105697631835937500,?,308,253,56,0
6.503082275390625000,5.295379638671875000,0.102157592773437500,?,299,241,58,0
6.346847534179687500,5.098129272460937500,0.105453491210937500,?,307,267,40,0
6.450439453125000000,5.235809326171875000,0.103347778320312500,?,300,280,20,0
6.467498779296875000,5.231597900390625000,0.105972290039062500,?,309,261,47,0
0.376739501953125000,0.294174194335937500,0.006866455078125000,?,17,17,0,0
0.393035888671875000,0.302230834960937500,0.007522583007812500,?,20,19,0,0
0.423202514648437500,0.344375610351562500,0.006484985351562500,?,17,13,4,0
0.424224853515625000,0.337249755859375000,0.007186889648437500,?,19,19,0,0
0.377471923828125000,0.294799804687500000,0.006820678710937500,?,18,18,0,0
0.431091308593750000,0.348220825195312500,0.006515502929687500,?,18,15,3,0
0.375671386718750000,0.293151855468750000,0.006805419921875000,?,18,18,0,0
0.432846069335937500,0.350067138671875000,0.006835937500000000,?,18,15,3,0
0.361038208007812500,0.278320312500000000,0.006835937500000000,?,19,12,7,0
