@relation problema
@attribute 'pkg' real
@attribute 'cpu' real
@attribute 'mem' real
@attribute 'gpu' real
@attribute 'wall_clock' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
3.007934570312500000,2.925476074218750000,?,?,293,233,59,0
3.096618652343750000,3.020141601562500000,?,?,261,209,52,0
3.096679687500000000,3.019165039062500000,?,?,262,218,44,0
3.095642089843750000,3.025817871093750000,?,?,262,197,65,0
3.105407714843750000,3.030517578125000000,?,?,263,214,48,0
3.117553710937500000,3.038024902343750000,?,?,263,189,73,0
3.093200683593750000,3.009704589843750000,?,?,262,217,44,0
3.054077148437500000,2.985107421875000000,?,?,262,198,64,0
3.064208984375000000,2.993041992187500000,?,?,262,203,59,0
3.051818847656250000,2.979492187500000000,?,?,261,197,64,0
0.624572753906250000,0.616149902343750000,?,?,49,49,0,0
0.622192382812500000,0.609924316406250000,?,?,48,48,0,0
0.623168945312500000,0.611999511718750000,?,?,48,48,0,0
0.624023437500000000,0.612915039062500000,?,?,48,48,0,0
0.484680175781250000,0.460632324218750000,?,?,77,71,8,0
0.623413085937500000,0.611267089843750000,?,?,50,50,0,0
0.625061035156250000,0.613952636718750000,?,?,48,49,0,0
0.638366699218750000,0.615173339843750000,?,?,48,48,0,0
0.625183105468750000,0.612792968750000000,?,?,48,36,12,0
0.625488281250000000,0.615905761718750000,?,?,49,49,0,0
3.126098632812500000,3.048156738281250000,?,?,263,171,92,0
3.143066406250000000,3.075195312500000000,?,?,266,222,44,0
3.138305664062500000,3.064147949218750000,?,?,264,219,44,0
3.120849609375000000,3.052673339843750000,?,?,263,191,72,0
3.178283691406250000,3.099609375000000000,?,?,266,186,81,0
3.120300292968750000,3.044982910156250000,?,?,264,198,66,0
3.127380371093750000,3.058166503906250000,?,?,264,200,63,0
3.107543945312500000,3.042541503906250000,?,?,264,207,55,0
3.121826171875000000,3.037231445312500000,?,?,264,176,87,0
3.094238281250000000,3.023071289062500000,?,?,263,194,69,0
3.105041503906250000,3.032653808593750000,?,?,265,197,69,0
3.114013671875000000,3.039916992187500000,?,?,264,192,71,0
3.151672363281250000,3.078796386718750000,?,?,266,205,61,0
3.115417480468750000,3.037597656250000000,?,?,264,214,48,0
3.119079589843750000,3.048583984375000000,?,?,264,188,76,0
3.108581542968750000,3.031494140625000000,?,?,263,203,60,0
3.130737304687500000,3.050659179687500000,?,?,264,204,60,0
3.101074218750000000,3.026916503906250000,?,?,263,170,94,0
3.088012695312500000,3.022521972656250000,?,?,263,212,51,0
3.114257812500000000,3.040710449218750000,?,?,265,248,16,0
3.064392089843750000,2.999023437500000000,?,?,262,198,64,0
3.069091796875000000,2.991333007812500000,?,?,262,214,48,0
3.185791015625000000,3.112548828125000000,?,?,263,202,61,0
3.077270507812500000,3.004150390625000000,?,?,262,202,60,0
3.087463378906250000,3.014099121093750000,?,?,262,187,75,0
3.078247070312500000,3.008178710937500000,?,?,262,193,68,0
3.081481933593750000,3.005126953125000000,?,?,262,203,59,0
3.092285156250000000,3.010009765625000000,?,?,263,204,59,0
3.127075195312500000,3.059143066406250000,?,?,265,217,48,0
3.145935058593750000,3.077453613281250000,?,?,263,211,52,0
1.959167480468750000,1.900817871093750000,?,?,177,100,76,0
1.948791503906250000,1.900390625000000000,?,?,178,122,56,0
1.992065429687500000,1.933532714843750000,?,?,180,131,48,0
1.950195312500000000,1.904479980468750000,?,?,177,100,76,0
1.952880859375000000,1.899475097656250000,?,?,177,122,55,0
1.948913574218750000,1.896728515625000000,?,?,178,113,64,0
1.951660156250000000,1.899902343750000000,?,?,178,141,36,0
1.938232421875000000,1.889953613281250000,?,?,177,112,64,0
1.957763671875000000,1.898498535156250000,?,?,178,118,59,0
1.938842773437500000,1.889892578125000000,?,?,177,120,56,0
3.106933593750000000,3.028076171875000000,?,?,263,227,36,0
3.095336914062500000,3.021118164062500000,?,?,264,221,45,0
3.047180175781250000,2.966613769531250000,?,?,262,210,51,0
3.046325683593750000,2.973449707031250000,?,?,262,170,92,0
3.068603515625000000,2.991943359375000000,?,?,262,218,44,0
3.055969238281250000,2.983093261718750000,?,?,262,181,80,0
3.106750488281250000,3.035888671875000000,?,?,265,224,40,0
3.062438964843750000,2.991149902343750000,?,?,262,207,55,0
3.054809570312500000,2.979492187500000000,?,?,262,211,51,0
3.070678710937500000,3.005981445312500000,?,?,264,203,60,0
3.109802246093750000,3.030151367187500000,?,?,264,188,77,0
3.101135253906250000,3.028442382812500000,?,?,264,200,63,0
3.101928710937500000,3.029968261718750000,?,?,263,190,73,0
3.097717285156250000,3.022949218750000000,?,?,264,215,48,0
3.085205078125000000,3.019226074218750000,?,?,264,194,70,0
3.087280273437500000,3.016601562500000000,?,?,264,200,65,0
3.077819824218750000,2.999389648437500000,?,?,263,210,52,0
3.106140136718750000,3.029541015625000000,?,?,264,213,51,0
3.074584960937500000,3.009094238281250000,?,?,264,191,73,0
3.127014160156250000,3.058410644531250000,?,?,266,218,49,0
3.028625488281250000,2.955322265625000000,?,?,261,205,56,0
3.049011230468750000,2.974243164062500000,?,?,260,224,36,0
3.096374511718750000,3.027648925781250000,?,?,263,231,32,0
3.056274414062500000,2.985778808593750000,?,?,261,205,56,0
2.993713378906250000,2.919189453125000000,?,?,269,208,61,0
3.065673828125000000,2.990112304687500000,?,?,260,208,52,0
3.074890136718750000,3.006835937500000000,?,?,262,211,51,0
3.058532714843750000,2.985168457031250000,?,?,260,196,64,0
3.055480957031250000,2.984863281250000000,?,?,261,209,52,0
3.058532714843750000,2.986633300781250000,?,?,261,201,60,0
0.613342285156250000,0.608703613281250000,?,?,48,40,8,0
0.618408203125000000,0.605712890625000000,?,?,49,48,0,0
0.608093261718750000,0.603881835937500000,?,?,48,44,4,0
0.617431640625000000,0.601684570312500000,?,?,48,48,0,0
0.616333007812500000,0.600708007812500000,?,?,48,40,8,0
0.619750976562500000,0.602294921875000000,?,?,48,48,0,0
0.616760253906250000,0.600097656250000000,?,?,48,48,0,0
0.618835449218750000,0.601745605468750000,?,?,48,45,4,0
0.602294921875000000,0.597167968750000000,?,?,48,44,4,0
0.614196777343750000,0.597839355468750000,?,?,48,38,10,0
3.098083496093750000,3.016845703125000000,?,?,263,199,63,0
3.083007812500000000,3.010437011718750000,?,?,262,206,57,0
3.059631347656250000,2.988403320312500000,?,?,262,189,73,0
3.066406250000000000,3.002258300781250000,?,?,262,198,64,0
3.079833984375000000,3.015258789062500000,?,?,262,210,52,0
3.052246093750000000,2.982116699218750000,?,?,262,161,101,0
3.069213867187500000,3.001037597656250000,?,?,263,199,63,0
3.042175292968750000,2.977233886718750000,?,?,261,229,32,0
3.070068359375000000,3.004455566406250000,?,?,262,210,52,0
3.063232421875000000,2.983337402343750000,?,?,261,185,76,0
0.610046386718750000,0.606445312500000000,?,?,48,48,0,0
0.609741210937500000,0.606201171875000000,?,?,48,48,0,0
0.618957519531250000,0.602600097656250000,?,?,48,48,0,0
0.620971679687500000,0.604370117187500000,?,?,48,44,4,0
0.621215820312500000,0.603698730468750000,?,?,48,48,0,0
0.617187500000000000,0.600524902343750000,?,?,48,48,0,0
