@relation problema
@attribute 'pkg' real
@attribute 'cpu' real
@attribute 'mem' real
@attribute 'gpu' real
@attribute 'wall_clock' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
3.175842285156250000,3.088195800781250000,?,?,266,217,47,0
3.130737304687500000,3.054931640625000000,?,?,262,226,35,0
3.159729003906250000,3.085449218750000000,?,?,263,191,71,0
3.127624511718750000,3.054748535156250000,?,?,262,222,40,0
3.138793945312500000,3.067138671875000000,?,?,263,199,64,0
3.153381347656250000,3.069763183593750000,?,?,262,210,52,0
3.133911132812500000,3.061218261718750000,?,?,262,230,31,0
3.166015625000000000,3.095458984375000000,?,?,262,186,76,0
3.162170410156250000,3.091247558593750000,?,?,262,186,76,0
3.157226562500000000,3.089721679687500000,?,?,262,214,48,0
3.101623535156250000,3.026428222656250000,?,?,261,198,63,0
3.128112792968750000,3.050231933593750000,?,?,262,183,79,0
3.109741210937500000,3.034179687500000000,?,?,261,177,84,0
3.136901855468750000,3.070495605468750000,?,?,263,179,84,0
3.099243164062500000,3.023803710937500000,?,?,262,181,80,0
3.326965332031250000,3.243103027343750000,?,?,265,213,52,0
3.115966796875000000,3.049438476562500000,?,?,264,199,63,0
3.127563476562500000,3.051879882812500000,?,?,263,203,59,0
3.114868164062500000,3.036376953125000000,?,?,262,210,51,0
3.118896484375000000,3.042907714843750000,?,?,262,218,44,0
3.124633789062500000,3.043090820312500000,?,?,261,201,60,0
3.087707519531250000,3.014526367187500000,?,?,262,185,76,0
3.117004394531250000,3.039001464843750000,?,?,262,202,60,0
3.109741210937500000,3.035217285156250000,?,?,261,185,76,0
3.116088867187500000,3.046081542968750000,?,?,263,211,52,0
3.103942871093750000,3.034912109375000000,?,?,261,209,52,0
3.077453613281250000,3.008666992187500000,?,?,262,214,47,0
3.115844726562500000,3.048645019531250000,?,?,262,174,87,0
3.143188476562500000,3.061584472656250000,?,?,262,198,63,0
3.134277343750000000,3.063720703125000000,?,?,262,203,59,0
3.148681640625000000,3.074768066406250000,?,?,262,214,48,0
3.122131347656250000,3.052917480468750000,?,?,262,182,80,0
3.148254394531250000,3.077636718750000000,?,?,264,192,72,0
3.121582031250000000,3.050109863281250000,?,?,262,231,32,0
3.099670410156250000,3.034667968750000000,?,?,262,230,32,0
3.119567871093750000,3.043640136718750000,?,?,262,222,40,0
3.112121582031250000,3.033935546875000000,?,?,262,206,56,0
3.128417968750000000,3.049194335937500000,?,?,263,215,47,0
3.116577148437500000,3.049011230468750000,?,?,263,218,44,0
3.120788574218750000,3.046081542968750000,?,?,262,194,68,0
3.145751953125000000,3.074584960937500000,?,?,264,208,56,0
3.103881835937500000,3.032897949218750000,?,?,262,215,47,0
3.124267578125000000,3.044189453125000000,?,?,262,210,52,0
3.129516601562500000,3.057250976562500000,?,?,263,207,55,0
3.143859863281250000,3.067749023437500000,?,?,264,228,36,0
3.103820800781250000,3.030517578125000000,?,?,262,175,87,0
3.156005859375000000,3.080200195312500000,?,?,262,191,71,0
3.106018066406250000,3.040344238281250000,?,?,262,199,63,0
3.104003906250000000,3.026672363281250000,?,?,262,227,36,0
3.095825195312500000,3.014648437500000000,?,?,262,214,48,0
3.152343750000000000,3.077087402343750000,?,?,265,167,99,0
3.139648437500000000,3.066223144531250000,?,?,264,197,67,0
3.111511230468750000,3.042907714843750000,?,?,265,204,60,0
3.115722656250000000,3.041381835937500000,?,?,264,211,53,0
3.119995117187500000,3.045043945312500000,?,?,264,200,63,0
3.105163574218750000,3.040161132812500000,?,?,264,180,84,0
3.163146972656250000,3.079101562500000000,?,?,266,213,53,0
3.131591796875000000,3.057495117187500000,?,?,264,223,40,0
3.116943359375000000,3.045959472656250000,?,?,264,200,63,0
3.119628906250000000,3.046508789062500000,?,?,264,212,52,0
0.637207031250000000,0.613586425781250000,?,?,48,48,0,0
0.624389648437500000,0.610961914062500000,?,?,48,44,4,0
0.621154785156250000,0.607177734375000000,?,?,48,48,0,0
0.623352050781250000,0.605163574218750000,?,?,48,48,0,0
0.621582031250000000,0.605957031250000000,?,?,48,44,4,0
0.620544433593750000,0.605529785156250000,?,?,48,48,0,0
0.622924804687500000,0.606628417968750000,?,?,48,48,0,0
0.624023437500000000,0.608032226562500000,?,?,48,44,4,0
0.621765136718750000,0.604675292968750000,?,?,48,44,4,0
0.621398925781250000,0.607971191406250000,?,?,48,44,4,0
1.950988769531250000,1.897827148437500000,?,?,175,116,60,0
1.930908203125000000,1.886352539062500000,?,?,175,128,48,0
1.975769042968750000,1.919616699218750000,?,?,177,118,59,0
1.951049804687500000,1.906188964843750000,?,?,177,117,61,0
1.958557128906250000,1.909729003906250000,?,?,176,112,64,0
1.976928710937500000,1.932373046875000000,?,?,179,112,67,0
1.929565429687500000,1.883911132812500000,?,?,175,124,52,0
1.943054199218750000,1.897766113281250000,?,?,175,123,52,0
1.968750000000000000,1.925170898437500000,?,?,179,108,72,0
1.940185546875000000,1.882080078125000000,?,?,176,104,73,0
3.119323730468750000,3.047302246093750000,?,?,264,215,48,0
3.129699707031250000,3.062805175781250000,?,?,263,198,65,0
3.167114257812500000,3.096984863281250000,?,?,267,226,40,0
3.144104003906250000,3.070678710937500000,?,?,264,211,53,0
3.138427734375000000,3.063293457031250000,?,?,264,216,48,0
3.102722167968750000,3.022583007812500000,?,?,263,211,51,0
3.112915039062500000,3.037963867187500000,?,?,264,188,75,0
3.098693847656250000,3.026916503906250000,?,?,264,235,28,0
3.129272460937500000,3.055236816406250000,?,?,264,198,64,0
3.137573242187500000,3.054565429687500000,?,?,264,200,63,0
0.615417480468750000,0.607177734375000000,?,?,48,44,4,0
0.616638183593750000,0.604797363281250000,?,?,48,40,8,0
0.624938964843750000,0.602783203125000000,?,?,48,48,0,0
0.614868164062500000,0.601257324218750000,?,?,48,48,0,0
0.616149902343750000,0.603942871093750000,?,?,48,40,8,0
0.612487792968750000,0.601318359375000000,?,?,48,48,0,0
0.615478515625000000,0.591613769531250000,?,?,48,48,0,0
0.613708496093750000,0.600402832031250000,?,?,48,48,0,0
0.606933593750000000,0.594909667968750000,?,?,48,40,8,0
0.609375000000000000,0.597351074218750000,?,?,48,48,0,0
0.614013671875000000,0.607543945312500000,?,?,48,44,4,0
0.616027832031250000,0.608581542968750000,?,?,50,50,0,0
0.637512207031250000,0.613647460937500000,?,?,48,48,0,0
0.612365722656250000,0.604553222656250000,?,?,48,48,0,0
0.622497558593750000,0.602600097656250000,?,?,48,48,0,0
0.625610351562500000,0.607055664062500000,?,?,48,48,0,0
0.612792968750000000,0.606811523437500000,?,?,48,44,4,0
0.613220214843750000,0.607543945312500000,?,?,50,50,0,0
0.620483398437500000,0.606018066406250000,?,?,48,48,0,0
0.610168457031250000,0.604492187500000000,?,?,48,48,0,0
0.626159667968750000,0.607849121093750000,?,?,48,48,0,0
0.610656738281250000,0.602478027343750000,?,?,48,40,8,0
